Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Login/Page_/input__username""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(11, 1))",Chrome 77.0.3865.90,,2019-11-17 12:48:54,2019-11-17 12:48:55,0.386s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_/input__password""), findTestData(""BakeryDataFileDirectorateAndCommodityEmployee"").getValue(12, 1))",Chrome 77.0.3865.90,,2019-11-17 12:48:55,2019-11-17 12:48:55,0.324s,PASSED
"click(findTestObject(""Object Repository/Login/Page_/span_""))",Chrome 77.0.3865.90,,2019-11-17 12:48:55,2019-11-17 12:48:57,2.099s,PASSED
waitForPageLoad(3),Chrome 77.0.3865.90,,2019-11-17 12:48:57,2019-11-17 12:48:57,0.084s,PASSED
,,,,,,
Test Cases/General/OpenMethods/OpenCreateIncreaseInsuranceQuotaTapMethod,Chrome 77.0.3865.90,,2019-11-17 12:48:57,2019-11-17 12:48:59,1.839s,PASSED
"navigateToUrl(""http://81.29.102.138:7001/bakeriessystem/manager/BakeryQuota.jsf"")",Chrome 77.0.3865.90,,2019-11-17 12:48:57,2019-11-17 12:48:59,1.500s,PASSED
,,,,,,
Test Cases/SpecificTab/IncreaseInsuranceBagsCouta/SearchForBakeryCodeByDirectorateEmployee,Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:49:31,31.993s,FAILED
file = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.003s,PASSED
BackeryCode = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.000s,PASSED
file = new java.io.File(C:\Users\smart\Katalon Studio\BakeryManagementSystem\Cash\GetBackeryCode.txt),Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.001s,PASSED
BackeryCode = file.readLines(),Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.009s,PASSED
"BackeryCode = BackeryCode.replaceAll(""[^\d]"", """")",Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.007s,PASSED
println(BackeryCode),Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:48:59,0.011s,PASSED
"setText(findTestObject(""CreateIncreaseInsuranceCouta/Page_/input_ _formj_idt34""), BackeryCode)",Chrome 77.0.3865.90,,2019-11-17 12:48:59,2019-11-17 12:49:00,0.288s,PASSED
"click(findTestObject(""Object Repository/CreateMdifyBankAcc/Page_/span_ (1)""))",Chrome 77.0.3865.90,,2019-11-17 12:49:00,2019-11-17 12:49:31,31.326s,FAILED
